query,dietary_restriction,response,success,error,trace_id,query_id
Got any easy dairy-free dinner recipes? I’m trying to avoid milk and cheese.,dairy-free,"## Teriyaki Salmon with Garlic Sautéed Spinach (Dairy-Free)

Experience a delightful and healthy dinner with tender, glazed teriyaki salmon paired with garlicky sautéed spinach, all completely dairy-free and packed with flavor.

### Ingredients

#### For Teriyaki Salmon:
- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce (or tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp brown sugar or maple syrup
- 1 garlic clove, finely minced
- 1 tsp fresh ginger, grated
- 1 tsp toasted sesame oil
- 1 tbsp vegetable oil, for cooking
- Sesame seeds, for garnish
- Chopped green onions, for garnish

#### For Garlic Sautéed Spinach:
- 200g fresh spinach leaves, washed and drained
- 1 tbsp vegetable oil
- 2 garlic cloves, thinly sliced
- Salt, to taste
- Fresh ground black pepper, to taste
- A squeeze of lemon juice (optional)

### Instructions

1. **Prepare Teriyaki Sauce:** In a small bowl, whisk together soy sauce, mirin, sake, brown sugar, garlic, ginger, and sesame oil until sugar dissolves.
2. **Marinate Salmon:** Place salmon fillets in a shallow dish and pour half of the teriyaki sauce over them. Let them marinate for 15 minutes at room temperature.
3. **Cook Salmon:** Heat vegetable oil in a non-stick skillet over medium-high heat. Remove salmon from marinade, reserving the sauce. Place salmon skin-side down and cook for 4-5 minutes until crispy. Flip and pour reserved sauce over the fillets, cooking for another 3-4 minutes until salmon is cooked through and the sauce is slightly thickened.
4. **Sauté Spinach:** While the salmon cooks, heat oil in another pan over medium heat. Add sliced garlic and cook until fragrant and lightly golden (about 1 minute), careful not to burn.
5. **Add Spinach:** Add fresh spinach to the garlic oil, stirring continuously until wilted (about 2-3 minutes). Season with salt, black pepper, and a squeeze of lemon juice if using.
6. **Serve:** Plate the teriyaki salmon and spoon extra sauce from the pan over the fish. Add the garlic sautéed spinach on the side.
   
### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor, sprinkle some toasted sesame seeds over both the salmon and spinach just before serving. It adds a lovely texture and nutty aroma! Itadakimasu!",True,,10_9,10
Got any easy dairy-free dinner recipes? I’m trying to avoid milk and cheese.,dairy-free,"## Miso-Glazed Salmon with Spinach and Shiitake Stir-Fry (Dairy-Free)

Discover a quick and delicious Japanese-inspired dinner that's naturally dairy-free: tender salmon glazed with savory miso, paired with a vibrant spinach and shiitake mushroom stir-fry that bursts with umami flavor.

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each), skin on
- 2 tbsp white miso paste
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (or substitute with water)
- 1 tsp honey or maple syrup
- 1 tsp grated fresh ginger

#### For Spinach and Shiitake Stir-Fry:
- 1 tbsp sesame oil
- 100g fresh shiitake mushrooms, sliced
- 200g fresh spinach, washed and trimmed
- 1 garlic clove, minced
- 1 tbsp tamari (gluten-free soy sauce)
- 1 tbsp toasted sesame seeds (optional, for garnish)

### Instructions

1. **Prepare Miso Glaze:** In a small bowl, whisk together the white miso paste, mirin, sake, honey, and grated ginger until smooth.
2. **Marinate Salmon:** Pat the salmon fillets dry with paper towels. Spread the miso glaze evenly over the top of each fillet. Let marinate for 10 minutes at room temperature.
3. **Cook Salmon:** Preheat your oven to 200°C (400°F). Place the salmon fillets on a lined baking tray, skin side down. Bake for 10-12 minutes, or until the salmon is just cooked through and the glaze is slightly caramelized.
4. **Start Stir-Fry:** While the salmon bakes, heat sesame oil in a large skillet or wok over medium-high heat.
5. **Sauté Garlic and Mushrooms:** Add the minced garlic and shiitake mushrooms. Stir-fry for about 4-5 minutes until mushrooms are tender and fragrant.
6. **Add Spinach:** Toss in the spinach leaves and tamari sauce. Stir-fry for another 2-3 minutes until the spinach is wilted but still bright green.
7. **Serve:** Divide the miso-glazed salmon onto plates and serve alongside the spinach and shiitake stir-fry. Sprinkle toasted sesame seeds on top if using.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor, squeeze a little fresh lemon juice over the salmon right before serving—it really brightens the miso's richness. Itadakimasu!",True,,10_15,10
Got any easy dairy-free dinner recipes? I’m trying to avoid milk and cheese.,dairy-free,"## Miso-Glazed Salmon with Sautéed Spinach and Mushrooms (Dairy-Free)

Dive into a beautifully balanced Japanese dinner featuring tender salmon glazed with a savory miso sauce, paired with a quick sauté of fresh spinach and earthy mushrooms—completely dairy-free and bursting with umami!

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water)
- 1 tsp maple syrup or honey
- 1 tsp soy sauce (or tamari for gluten-free)

#### For Sautéed Spinach and Mushrooms:
- 1 tbsp sesame oil
- 150g fresh spinach, washed and trimmed
- 100g shiitake or cremini mushrooms, sliced
- 1 garlic clove, minced
- 1 tbsp soy sauce (or tamari)
- Fresh ground black pepper, to taste
- Toasted sesame seeds, for garnish (optional)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, whisk together miso paste, mirin, sake, maple syrup, and soy sauce until smooth.
2. **Glaze the Salmon:** Pat the salmon fillets dry, place them on a lined baking sheet, and brush the miso mixture generously over the top of each fillet.
3. **Bake the Salmon:** Preheat your oven to 200°C (390°F). Bake the salmon for 12-15 minutes until it flakes easily with a fork and the glaze is caramelized.
4. **Sauté Vegetables:** While the salmon cooks, heat sesame oil in a large skillet over medium heat. Add the minced garlic and sauté for 30 seconds until fragrant.
5. **Cook Mushrooms:** Add sliced mushrooms and cook for 4-5 minutes until they start to brown and release moisture.
6. **Add Spinach:** Toss in the spinach and stir until just wilted (about 2 minutes). Drizzle soy sauce over the veggies and season with black pepper.
7. **Serve:** Place the miso-glazed salmon on plates alongside the sautéed spinach and mushrooms. Sprinkle with toasted sesame seeds if using.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra touch, serve this dish with a bowl of steamed short-grain rice or quinoa to soak up the delicious miso glaze. Itadakimasu!",True,,10_14,10
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Teriyaki Salmon with Sautéed Bok Choy (Dairy-Free & Quick)

Savor a mouthwatering teriyaki-glazed salmon fillet paired with crisp, garlicky bok choy—a speedy and nutritious dinner that’s dairy-free and packed with flavor!

### Ingredients

#### For Teriyaki Salmon:
- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce (or tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp brown sugar or maple syrup
- 1 garlic clove, minced
- 1 tsp fresh ginger, grated
- 1 tsp sesame oil
- 1 tsp vegetable oil (for cooking)
- Sesame seeds, for garnish
- Chopped green onion, for garnish

#### For Sautéed Bok Choy:
- 2 baby bok choy, halved lengthwise
- 1 tbsp vegetable oil
- 2 garlic cloves, thinly sliced
- 1 tsp soy sauce
- Freshly ground black pepper, to taste

### Instructions

1. **Make Teriyaki Sauce:** In a small bowl, mix soy sauce, mirin, sake (if using), brown sugar, minced garlic, grated ginger, and sesame oil. Stir until sugar dissolves.
2. **Marinate Salmon:** Place salmon fillets in a shallow dish and pour half of the teriyaki sauce over them. Let them marinate for 10-15 minutes.
3. **Cook Salmon:** Heat vegetable oil in a non-stick skillet over medium heat. Remove salmon from marinade (reserve the marinade) and place skin-side down in the skillet. Cook for about 4-5 minutes per side or until salmon flakes easily.
4. **Glaze Salmon:** While salmon cooks, pour the reserved teriyaki sauce into a small saucepan. Simmer over medium heat until slightly thickened (about 3-4 minutes).
5. **Sauté Bok Choy:** Meanwhile, heat vegetable oil in another pan over medium heat. Add garlic and sauté until fragrant (about 30 seconds). Add bok choy halves and stir-fry for 3-4 minutes until just tender.
6. **Season Bok Choy:** Drizzle soy sauce over bok choy, season with black pepper, and toss briefly.
7. **Serve:** Plate the salmon fillets and brush with the thickened teriyaki glaze. Sprinkle with sesame seeds and green onions. Serve alongside sautéed bok choy.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra boost, add a sprinkle of toasted sesame seeds over your bok choy along with a squeeze of fresh lemon juice to brighten all the flavors! Itadakimasu!",True,,11_3,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Spicy Tantanmen (Japanese-style Spicy Sesame Noodle Soup, Dairy-Free)

Dive into a bowl of rich, spicy, and nutty goodness with this quick and easy Tantanmen—a Japanese-inspired noodle soup that's warming, full of flavor, and completely dairy-free!

### Ingredients

- 150g dried ramen or udon noodles (check for dairy-free varieties)
- 200g ground pork or chicken (can substitute with firm tofu for vegetarian)
- 1 tbsp vegetable oil
- 2 garlic cloves, minced
- 1 tsp ginger, grated
- 2 tbsp tahini (sesame paste) or smooth natural peanut butter (check no dairy)
- 2 tbsp soy sauce (or tamari for gluten-free)
- 1 tbsp chili oil (adjust to taste)
- 500 ml chicken or vegetable broth (ensure no dairy)
- 1 tbsp rice vinegar
- 1 tsp sugar
- 1 spring onion, finely sliced
- 1 handful fresh spinach or bok choy leaves
- Toasted sesame seeds, for garnish
- Optional: chili flakes or sliced fresh chili for extra heat

### Instructions

1. **Cook the Noodles:** Bring a pot of water to boil and cook the noodles according to package instructions until al dente. Drain and set aside.
2. **Prepare the Broth:** In a medium pot, heat vegetable oil over medium heat. Add garlic and ginger, sauté until fragrant (about 1 minute).
3. **Cook the Protein:** Add ground pork (or tofu) and cook until browned and cooked through, breaking up into small pieces.
4. **Make the Soup Base:** Stir in tahini or peanut butter, soy sauce, chili oil, rice vinegar, and sugar. Mix well to combine everything with the meat.
5. **Add Broth:** Slowly pour in the broth while stirring. Bring to a gentle simmer and let it cook for 5 minutes to meld the flavors.
6. **Add Greens:** Add spinach or bok choy leaves and cook for another 2 minutes until wilted.
7. **Assemble:** Divide noodles between two bowls, ladle the spicy sesame broth over the noodles, and top with sliced spring onions and toasted sesame seeds. Add extra chili if desired.
   
### Serving Size

Serves 2 people.

---

**Fun Tip:** For extra crunch, add crushed roasted peanuts or a soft-boiled egg on top if you don’t mind adding a little extra protein and texture! Itadakimasu!",True,,11_4,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Spicy Miso Ramen with Crispy Tofu (Dairy-Free & Quick)

Dive into a bowl of comforting, spicy miso ramen loaded with tender noodles, crispy tofu, and vibrant vegetables—this quick and dairy-free dinner will satisfy your cravings in under 30 minutes!

### Ingredients

- 200g firm tofu, drained and cubed
- 150g fresh ramen noodles or dried ramen noodles (check for dairy-free)
- 1 tbsp sesame oil
- 2 cloves garlic, minced
- 1 tsp fresh ginger, grated
- 3 cups vegetable broth
- 2 tbsp red miso paste (ensure no dairy)
- 1 tbsp soy sauce or tamari (for gluten-free)
- 1 tbsp chili paste (adjust to taste)
- 100g shiitake mushrooms, sliced
- 1 medium carrot, julienned
- 1 cup baby spinach
- 2 spring onions, chopped
- 1 tbsp toasted sesame seeds
- Fresh cilantro or nori strips, for garnish (optional)

### Instructions

1. **Prepare Tofu:** Heat sesame oil in a non-stick skillet over medium heat. Add tofu cubes and fry until all sides are golden and crispy (about 8-10 minutes). Remove and set aside.
2. **Cook Noodles:** Meanwhile, cook ramen noodles according to package instructions until just tender. Drain and set aside.
3. **Make Broth Base:** In a medium pot, heat a little oil over medium heat. Add garlic and ginger, sauté for 1 minute until fragrant.
4. **Add Broth and Flavorings:** Pour in vegetable broth, then whisk in miso paste, soy sauce, and chili paste until miso dissolves.
5. **Add Veggies:** Add mushrooms and carrots to the broth. Simmer for 5 minutes until vegetables are tender.
6. **Combine:** Add cooked noodles and baby spinach to the broth. Cook for another 1-2 minutes until spinach wilts.
7. **Serve:** Divide the ramen and broth into two bowls. Top with crispy tofu, chopped spring onions, sesame seeds, and optional garnish like cilantro or nori strips.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor, drizzle a little chili oil or sprinkle crushed chili flakes on top before serving. It adds a spicy kick that pairs perfectly with the hearty broth. Itadakimasu!",True,,11_2,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Quick and Flavorful Miso-Glazed Salmon (Dairy-Free)

Experience the perfect balance of savory and sweet with this quick-to-make miso-glazed salmon, a delicious dairy-free Japanese-inspired dinner that's packed with umami and ready in under 20 minutes!

### Ingredients

- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin
- 1 tbsp sake (or water if unavailable)
- 1 tbsp brown sugar
- 1 tsp soy sauce or tamari (for gluten-free)
- 1 tsp sesame oil
- 1 tbsp vegetable oil (for cooking)
- 1 small bunch green onions, chopped (for garnish)
- Toasted sesame seeds (for garnish)
- Steamed rice, for serving (optional)
- Steamed or sautéed vegetables (such as bok choy or snap peas), for serving (optional)

### Instructions

1. **Prepare the Miso Glaze:** In a small bowl, whisk together the white miso paste, mirin, sake, brown sugar, soy sauce, and sesame oil until smooth and well combined.
2. **Marinate the Salmon:** Pat the salmon fillets dry with paper towels and lightly score the skin side to prevent curling. Brush both sides generously with the miso glaze. Let them marinate for 5-10 minutes at room temperature.
3. **Cook the Salmon:** Heat vegetable oil in a non-stick skillet over medium heat. Place the salmon fillets skin-side down and cook for about 4-5 minutes without moving, until the skin is crisp and the salmon looks cooked halfway up the sides.
4. **Flip and Glaze:** Carefully flip the salmon and brush more miso glaze on the top side. Cook for another 3-4 minutes until the salmon is cooked through and caramelized with a nice glaze.
5. **Serve:** Transfer to plates, garnish with chopped green onions and toasted sesame seeds. Serve alongside steamed rice and your favorite steamed or sautéed vegetables for a complete meal.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra layer of flavor, add a sprinkle of crushed shichimi togarashi (Japanese seven-spice blend) on top just before serving — it adds a wonderful hint of heat and complexity! Itadakimasu!",True,,11_5,11
Got any easy dairy-free dinner recipes? I’m trying to avoid milk and cheese.,dairy-free,"## Miso-Glazed Salmon with Steamed Rice and Sautéed Spinach (Dairy-Free)

Dive into the comforting flavors of tender salmon glazed with savory-sweet miso, perfectly paired with fluffy steamed rice and vibrant sautéed spinach—an easy, dairy-free dinner packed with umami goodness!

### Ingredients

#### For Miso-Glazed Salmon:
- 2 salmon fillets (about 150g each)
- 2 tbsp white miso paste
- 1 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp maple syrup or honey
- 1 tsp soy sauce or tamari (gluten-free option)

#### For Sautéed Spinach:
- 200g fresh spinach leaves, washed and drained
- 1 tbsp sesame oil
- 2 garlic cloves, thinly sliced
- 1 tsp toasted sesame seeds
- Salt, to taste

#### For Steamed Rice:
- 1 cup Japanese short-grain rice
- 1 1/4 cups water

### Instructions

1. **Prepare Rice:** Rinse the rice under cold water until the water runs clear to remove excess starch. Drain, then combine rice and water in a rice cooker or a pot. Cook according to rice cooker instructions or bring water to a boil, then reduce heat to low, cover, and simmer for 18 minutes. Remove from heat and let sit covered for another 10 minutes.
2. **Make Miso Glaze:** In a small bowl, whisk miso paste, mirin, sake, maple syrup, and soy sauce until smooth.
3. **Glaze Salmon:** Place salmon fillets on a lined baking sheet, skin side down if applicable. Brush each fillet generously with the miso glaze.
4. **Cook Salmon:** Preheat your oven to 200°C (390°F). Bake the salmon for 10-12 minutes or until the fish is just cooked through and flakes easily with a fork. You can broil for the last 1-2 minutes for a caramelized finish, watching carefully to avoid burning.
5. **Sauté Spinach:** While the salmon bakes, heat sesame oil in a large skillet over medium heat. Add the sliced garlic and sauté for about 1 minute until fragrant but not browned.
6. **Cook Spinach:** Add the spinach leaves and toss with garlic and oil, cooking until just wilted (about 2-3 minutes). Season with a pinch of salt.
7. **Serve:** Plate steamed rice, top with miso-glazed salmon, and add the sautéed spinach alongside. Sprinkle with toasted sesame seeds for a lovely nutty crunch.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** To elevate your miso salmon, try adding thinly sliced green onions or a sprinkle of shichimi togarashi (Japanese seven-spice) for a little heat and extra complexity! Itadakimasu!",True,,10_1,10
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Teriyaki Salmon with Steamed Rice and Sautéed Spinach (Dairy-Free)

Savor the rich, sweet-savory flavors of homemade teriyaki salmon that's quick to prepare, paired with fluffy steamed rice and garlicky sautéed spinach for a wholesome, dairy-free dinner.

### Ingredients

#### For Teriyaki Salmon:
- 2 salmon fillets (around 150g each)
- 3 tbsp soy sauce (use tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, can substitute with water)
- 1 tbsp brown sugar or maple syrup
- 1 tsp grated fresh ginger
- 1 garlic clove, minced
- 1 tsp sesame oil

#### For Sautéed Spinach:
- 200g fresh spinach, washed and drained
- 1 tbsp sesame oil
- 2 garlic cloves, thinly sliced
- Salt, to taste
- Black pepper, to taste

#### For Rice:
- 1 cup Japanese short-grain rice
- 1 1/4 cups water

### Instructions

1. **Cook the Rice:** Rinse the rice under cold water until water runs clear. Place the rice and water in a pot with a tight-fitting lid, bring to a boil over medium heat. Once boiling, reduce heat to low, cover, and simmer for 15 minutes. Remove from heat and keep covered for another 10 minutes to steam.
2. **Make Teriyaki Sauce:** In a small bowl, combine soy sauce, mirin, sake (or water), brown sugar, grated ginger, minced garlic, and sesame oil. Stir until sugar dissolves.
3. **Cook Salmon:** Heat a non-stick pan over medium heat. Place the salmon fillets skin-side down (if they have skin) and cook for 3-4 minutes until the edges start to turn opaque.
4. **Add Sauce:** Flip the salmon gently and pour the teriyaki sauce over the fillets. Let it simmer for 3-5 minutes, spooning the sauce over the salmon continuously, until salmon is cooked through and sauce thickens slightly.
5. **Sauté Spinach:** While salmon cooks, heat sesame oil in another skillet over medium. Add sliced garlic and sauté until fragrant and lightly golden, about 1 minute.
6. **Add Spinach:** Add spinach to the garlic oil, stirring and tossing quickly until just wilted (about 2-3 minutes). Season with salt and pepper to taste.
7. **Serve:** Serve salmon fillets glazed with teriyaki sauce alongside steamed rice and garlicky sautéed spinach.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra burst of flavor, sprinkle a little toasted sesame seeds over the salmon just before serving! It adds a lovely nutty crunch. Itadakimasu!",True,,11_1,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Teriyaki Salmon with Garlic Bok Choy (Dairy-Free & Quick)

Savor a quick and delicious dairy-free dinner featuring perfectly glazed teriyaki salmon paired with garlicky stir-fried bok choy – a healthy and flavorful meal that’s ready in under 25 minutes!

### Ingredients

#### For Teriyaki Salmon:
- 2 salmon fillets (about 150g each)
- 3 tbsp soy sauce (or tamari for gluten-free)
- 2 tbsp mirin (sweet rice wine)
- 1 tbsp sake (optional, or substitute with water)
- 1 tbsp brown sugar or coconut sugar
- 1 garlic clove, minced
- 1 tsp grated fresh ginger
- 1 tsp sesame oil

#### For Garlic Bok Choy:
- 2 small baby bok choy, halved lengthwise
- 1 tbsp vegetable oil
- 2 garlic cloves, thinly sliced
- 1 tbsp soy sauce or tamari
- Pinch of red pepper flakes (optional)
- Sesame seeds, for garnish

### Instructions

1. **Make Teriyaki Sauce:** In a small bowl, combine soy sauce, mirin, sake, brown sugar, garlic, and ginger. Stir until sugar dissolves.
2. **Prepare Salmon:** Pat salmon dry with paper towels. Heat sesame oil in a non-stick skillet over medium heat.
3. **Cook Salmon:** Place salmon fillets skin-side down into the skillet. Cook for 4-5 minutes until the skin is crispy.
4. **Add Sauce:** Flip the fillets and pour the teriyaki sauce over salmon. Cook for another 3-4 minutes until salmon is cooked through and sauce thickens slightly, spooning sauce over the top frequently.
5. **Cook Bok Choy:** While salmon cooks, heat vegetable oil in another skillet over medium-high heat. Add garlic slices and sauté until fragrant but not browned (about 30 seconds).
6. **Add Bok Choy:** Lay bok choy flat-side down, sear for 2 minutes, then flip and cook for another 2 minutes until tender-crisp.
7. **Season Bok Choy:** Drizzle with soy sauce and sprinkle red pepper flakes if using. Toss to combine and remove from heat.
8. **Serve:** Plate the teriyaki salmon alongside the garlic bok choy. Garnish bok choy with sesame seeds.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a little extra flavor burst, drizzle the teriyaki salmon with a squeeze of fresh lime or garnish with chopped green onions before serving. Itadakimasu!",True,,11_8,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Quick and Tasty Japanese Chicken Teriyaki Rice Bowl (Dairy-Free)

Savor a speedy and delicious Japanese-style chicken teriyaki rice bowl that's naturally dairy-free, packed with umami flavor, and perfect for a satisfying weeknight dinner.

### Ingredients

- 300g boneless, skinless chicken thighs, cut into bite-sized pieces  
- 1 cup short-grain Japanese rice  
- 200ml water (for cooking rice)  
- 3 tbsp gluten-free tamari sauce (or regular soy sauce if no gluten issue)  
- 2 tbsp mirin (sweet rice wine)  
- 1 tbsp sake (optional, or substitute with water)  
- 1 tbsp brown sugar or coconut sugar  
- 1 tsp fresh ginger, grated  
- 1 garlic clove, minced  
- 1 tbsp vegetable oil  
- 1 small carrot, julienned  
- 1/2 cup edamame (shelled)  
- 2 spring onions, thinly sliced  
- Toasted sesame seeds, for garnish

### Instructions

1. **Cook the rice:** Rinse the rice under cold water until the water runs clear. Place rice and 200ml water in a rice cooker or pot, and cook according to the rice cooker instructions or simmer for 15 minutes covered, then let it steam off heat for 10 minutes.
2. **Make the teriyaki sauce:** In a small bowl, whisk together tamari, mirin, sake (or water), brown sugar, grated ginger, and minced garlic until combined.
3. **Cook the chicken:** Heat vegetable oil in a non-stick skillet over medium-high heat. Add chicken pieces and cook until browned and nearly cooked through, about 6-7 minutes.
4. **Add the sauce:** Pour the teriyaki sauce into the skillet with the chicken. Reduce heat to medium and simmer, stirring frequently, until the sauce thickens slightly and coats the chicken, about 3-4 minutes.
5. **Prepare vegetables:** Quickly steam or blanch the julienned carrot and edamame for about 2-3 minutes until tender-crisp. Drain well.
6. **Assemble the bowl:** Divide cooked rice between two bowls. Top with teriyaki chicken, steamed carrots, and edamame.
7. **Garnish:** Sprinkle sliced spring onions and toasted sesame seeds over each bowl.

### Serving Size

Serves 2 people.

---

**Fun Tip:** For an extra touch of freshness and crunch, add thinly sliced cucumber or a handful of shredded cabbage on the side! Itadakimasu!",True,,11_6,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Spicy Tuna Rice Bowl (Dairy-Free & Quick)

Dive into a vibrant and refreshing Spicy Tuna Rice Bowl that’s packed with bold flavors, a perfect quick dairy-free dinner that’s both satisfying and easy to make!

### Ingredients

- 200g fresh sashimi-grade tuna, diced
- 1 cup cooked Japanese short-grain rice (warm)
- 2 tbsp mayonnaise (use vegan mayo for dairy-free)
- 1 tbsp Sriracha sauce (adjust to taste)
- 1 tsp soy sauce (or tamari for gluten-free)
- 1 small cucumber, thinly sliced
- 1 avocado, sliced
- 1 tbsp toasted sesame seeds
- 1 green onion, finely chopped
- Nori (seaweed) strips, for garnish
- Pickled ginger (optional)

### Instructions

1. **Prepare the Spicy Tuna:** In a bowl, mix the diced tuna with mayonnaise, Sriracha, and soy sauce. Adjust the spiciness by adding more or less Sriracha, then set aside.
2. **Assemble the Rice Bowl:** Spoon the warm cooked rice into serving bowls, spreading it evenly.
3. **Add the Toppings:** Arrange the spicy tuna mixture over the rice. Place cucumber slices and avocado halves artistically around or on top of the tuna.
4. **Garnish:** Sprinkle with toasted sesame seeds, chopped green onions, and nori strips for extra texture and flavor.
5. **Serve:** Optionally, add a small side of pickled ginger for a refreshing palate cleanser.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For an extra punch of flavor, drizzle a little toasted sesame oil over the top right before serving. It adds a wonderful nutty aroma and depth! Itadakimasu!",True,,11_13,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Spicy Miso Udon Noodles with Tender Chicken and Vegetables (Dairy-Free)

Dive into a comforting bowl of spicy miso udon noodles, where chewy noodles meet a flavorful, umami-packed broth, tender chicken, and crisp vegetables – all dairy-free and ready in under 30 minutes!

### Ingredients

- 200g udon noodles (fresh or frozen)
- 250g boneless, skinless chicken breast, thinly sliced
- 1 tbsp vegetable oil
- 1 small carrot, julienned
- 100g baby spinach
- 1/2 red bell pepper, thinly sliced
- 2 spring onions, sliced
- 2 cloves garlic, minced
- 1 tbsp ginger, grated
- 2 tbsp white miso paste
- 1 tbsp chili paste (such as tobanjan or sriracha, adjust to taste)
- 500ml vegetable or chicken broth (check for dairy-free)
- 1 tbsp soy sauce or tamari (for gluten-free)
- 1 tsp sesame oil
- Toasted sesame seeds, for garnish

### Instructions

1. **Cook the Udon Noodles:** Bring a large pot of water to a boil. Cook the udon noodles according to package instructions until tender. Drain and set aside.
2. **Prepare the Broth Base:** In a medium pot, heat vegetable oil over medium heat. Add garlic and ginger, sautéing for about 1 minute until fragrant.
3. **Cook the Chicken:** Add the sliced chicken to the pot and stir-fry until it’s no longer pink, about 5 minutes.
4. **Add Vegetables:** Toss in the julienned carrot and bell pepper, cook for 3 minutes until they begin to soften.
5. **Flavor the Broth:** Lower the heat and whisk in the miso paste and chili paste until well combined. Pour in the broth and bring the mixture to a gentle simmer.
6. **Add Greens and Season:** Stir in the baby spinach and soy sauce. Let spinach wilt in the hot broth, about 1-2 minutes.
7. **Combine Noodles:** Add the cooked udon noodles into the pot, gently stirring to coat them with the broth and mix everything evenly.
8. **Finish and Serve:** Drizzle sesame oil over the top. Ladle the noodles, chicken, and broth into bowls. Garnish with sliced spring onions and toasted sesame seeds.

### Serving Size

This recipe serves 2 people.

---

**Fun Tip:** For a little extra umami and crunch, sprinkle some crushed nori (seaweed) sheets on top just before serving! It adds a delightful texture and flavor burst. Itadakimasu!",True,,11_9,11
"Looking for some easy dairy-free dinner ideas, anything tasty and quick?",dairy-free,"## Spicy Miso Ramen with Tofu and Vegetables (Dairy-Free)

Dive into a comforting bowl of spicy miso ramen loaded with tender tofu and fresh vegetables—a quick, dairy-free dinner that's both flavorful and satisfying!

### Ingredients

- 150g firm tofu, cut into cubes
- 2 servings of ramen noodles (fresh or dried, check for dairy-free)
- 4 cups vegetable broth
- 2 tbsp red miso paste
- 1 tbsp chili paste (adjust to your spice preference)
- 1 tbsp soy sauce or tamari (for gluten-free)
- 1 tbsp sesame oil
- 2 garlic cloves, minced
- 1 tsp ginger, grated
- 1 small carrot, julienned
- 1 cup spinach leaves
- 100g shiitake mushrooms, sliced
- 2 spring onions, sliced
- Toasted sesame seeds, for garnish
- Fresh coriander or nori strips (optional), for garnish

### Instructions

1. **Prepare the Broth:** Heat sesame oil in a medium pot over medium heat. Add garlic and ginger, sautéing until fragrant (about 1 minute).
2. **Add Miso and Chili:** Stir in the miso paste and chili paste, mixing well to combine with the aromatics.
3. **Simmer Broth:** Pour in the vegetable broth and soy sauce. Bring to a gentle simmer.
4. **Cook Tofu and Vegetables:** Add tofu cubes, carrots, and shiitake mushrooms into the broth. Cook for 5 minutes until vegetables are tender and tofu is heated through.
5. **Cook Ramen Noodles:** In a separate pot, cook the ramen noodles according to package instructions, then drain.
6. **Add Greens:** Stir spinach leaves into the broth just before serving to wilt them slightly.
7. **Assemble Bowls:** Divide the cooked noodles between two bowls. Ladle the spicy miso broth with tofu and vegetables over the noodles.
8. **Garnish and Serve:** Top with sliced spring onions, toasted sesame seeds, and optional coriander or nori strips.

### Serving Size

Serves 2 people.

---

**Fun Tip:** For an extra protein punch, swap tofu with shredded chicken or add a soft-boiled egg (if not vegan) on top. Enjoy your warming bowl of miso magic! Itadakimasu!",True,,11_10,11
